01/2008,10.000
01/2009,8.780
01/2010,9.781
01/2011,10.417
01/2012,10.585
01/2013,11.480
01/2014,12.531
01/2015,14.191
01/2016,13.959
01/2017,14.619
01/2018,15.775
01/2019,15.181
01/2020,16.741
01/2021,18.119
01/2022,19.533
01/2023,18.755
01/2024,19.980
01/2025,22.150
01/2026,23.658
